YY,DD,MM,Seasons,Home team,Away team,Home ID,Away ID,End of regulation score,Home final score,Away final score,Winning team,Total score,Home odds 1,Away odds 1,Home odds 2,Away odds 2,Home odds 3,Away odds 3
2017,11,Mar,2016/2017,Los Angeles Clippers,Philadelphia 76ers,LAC,PHI,,112,100,H,212,1.11,8.6,1.11,8.36,1.07,9.5
2017,11,Mar,2016/2017,Oklahoma City Thunder,Utah Jazz,OKC,UTA,,112,104,H,216,1.81,2.14,1.8,2.13,1.76,2.1
2017,11,Mar,2016/2017,Sacramento Kings,Washington Wizards,SAC,WAS,116,122,130,A,252,4.15,1.29,4.11,1.28,4,1.26
2017,11,Mar,2016/2017,Dallas Mavericks,Brooklyn Nets,DAL,BKN,,105,96,H,201,1.13,7.4,1.13,7.22,1.08,8.5
2017,11,Mar,2016/2017,Denver Nuggets,Boston Celtics,DEN,BOS,,119,99,H,218,2.41,1.66,2.39,1.65,2.3,1.66
2017,11,Mar,2016/2017,Atlanta Hawks,Toronto Raptors,ATL,TOR,,105,99,H,204,1.8,2.15,1.79,2.14,1.74,2.15
2017,11,Mar,2016/2017,Chicago Bulls,Houston Rockets,CHI,HOU,,94,115,A,209,2.68,1.55,2.66,1.54,2.6,1.55
2017,11,Mar,2016/2017,Milwaukee Bucks,Indiana Pacers,MIL,IND,,99,85,H,184,1.71,2.31,1.7,2.29,1.68,2.25
2017,11,Mar,2016/2017,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,,103,102,H,205,2.84,1.5,2.8,1.5,2.7,1.5
2017,11,Mar,2016/2017,Charlotte Hornets,Orlando Magic,CHA,ORL,,121,81,H,202,1.27,4.3,1.27,4.26,1.27,3.9
2017,10,Mar,2016/2017,Phoenix Suns,Los Angeles Lakers,PHX,LAL,,110,122,A,232,1.46,3.08,1.34,3.6,1.37,3.2
2017,10,Mar,2016/2017,Portland Trail Blazers,Philadelphia 76ers,POR,PHI,97,114,108,H,222,1.2,5.4,1.19,5.35,1.16,5.5
2017,10,Mar,2016/2017,Memphis Grizzlies,Los Angeles Clippers,MEM,LAC,,98,114,A,212,1.71,2.31,1.7,2.29,1.66,2.3
2017,10,Mar,2016/2017,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,,102,92,H,194,2.34,1.69,2.29,1.7,2.3,1.66
2017,10,Mar,2016/2017,Detroit Pistons,Cleveland Cavaliers,DET,CLE,,106,101,H,207,2.87,1.5,2.81,1.5,2.7,1.5
2017,9,Mar,2016/2017,Golden State Warriors,Boston Celtics,GSW,BOS,,86,99,A,185,1.26,4.4,1.27,4.26,1.25,4.1
2017,9,Mar,2016/2017,Denver Nuggets,Washington Wizards,DEN,WAS,,113,123,A,236,1.76,2.21,1.79,2.15,1.76,2.1
2017,9,Mar,2016/2017,San Antonio Spurs,Sacramento Kings,SAS,SAC,,114,104,H,218,1.05,14.5,1.05,13.89,1.04,13
2017,9,Mar,2016/2017,Houston Rockets,Utah Jazz,HOU,UTA,,108,115,A,223,1.39,3.36,1.43,3.09,1.4,3.1
2017,9,Mar,2016/2017,Indiana Pacers,Detroit Pistons,IND,DET,,115,98,H,213,1.62,2.49,1.64,2.41,1.6,2.45
2017,9,Mar,2016/2017,Milwaukee Bucks,New York Knicks,MIL,NYK,,104,93,H,197,1.51,2.83,1.52,2.73,1.47,2.75
2017,9,Mar,2016/2017,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,,107,91,H,198,2.38,1.68,2.29,1.7,2.3,1.66
2017,9,Mar,2016/2017,New Orleans Pelicans,Toronto Raptors,NOP,TOR,,87,94,A,181,1.76,2.22,1.74,2.23,1.74,2.15
2017,9,Mar,2016/2017,Atlanta Hawks,Brooklyn Nets,ATL,BKN,,110,105,H,215,1.22,5.3,1.2,5.2,1.19,5
2017,9,Mar,2016/2017,Miami Heat,Charlotte Hornets,MIA,CHA,,108,101,H,209,1.61,2.53,1.57,2.58,1.58,2.5
2017,9,Mar,2016/2017,Orlando Magic,Chicago Bulls,ORL,CHI,,98,91,H,189,2.03,1.89,2.02,1.88,2.05,1.8
2017,8,Mar,2016/2017,Phoenix Suns,Washington Wizards,PHX,WAS,,127,131,A,258,2.53,1.61,2.47,1.61,2.45,1.6
2017,8,Mar,2016/2017,Dallas Mavericks,Los Angeles Lakers,DAL,LAL,,122,111,H,233,1.19,5.7,1.19,5.46,1.16,5.5
2017,8,Mar,2016/2017,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,,121,126,A,247,1.38,3.38,1.38,3.31,1.37,3.2
2017,7,Mar,2016/2017,Los Angeles Clippers,Boston Celtics,LAC,BOS,,116,102,H,218,1.4,3.3,1.43,3.1,1.4,3.1
2017,7,Mar,2016/2017,Denver Nuggets,Sacramento Kings,DEN,SAC,,108,96,H,204,1.1,9.2,1.09,9.35,1.07,9.5
2017,7,Mar,2016/2017,Utah Jazz,New Orleans Pelicans,UTA,NOP,,88,83,H,171,1.37,3.44,1.37,3.39,1.31,3.6
2017,7,Mar,2016/2017,San Antonio Spurs,Houston Rockets,SAS,HOU,,112,110,H,222,1.6,2.54,1.58,2.55,1.55,2.6
2017,7,Mar,2016/2017,Charlotte Hornets,Indiana Pacers,CHA,IND,,100,88,H,188,1.61,2.52,1.61,2.47,1.58,2.5
2017,7,Mar,2016/2017,Memphis Grizzlies,Brooklyn Nets,MEM,BKN,,109,122,A,231,,,1.11,7.88,1.09,8
2017,7,Mar,2016/2017,Atlanta Hawks,Golden State Warriors,ATL,GSW,,111,119,A,230,3.04,1.45,3.02,1.44,2.95,1.42
2017,7,Mar,2016/2017,Detroit Pistons,Chicago Bulls,DET,CHI,,109,95,H,204,1.57,2.62,1.56,2.6,1.55,2.6
2017,7,Mar,2016/2017,Cleveland Cavaliers,Miami Heat,CLE,MIA,,98,106,A,204,1.27,4.35,1.28,4.11,1.26,4
2017,7,Mar,2016/2017,Orlando Magic,New York Knicks,ORL,NYK,,105,113,A,218,1.87,2.06,1.86,2.05,1.8,2.05
2017,7,Mar,2016/2017,Philadelphia 76ers,Milwaukee Bucks,PHI,MIL,,98,112,A,210,2.39,1.68,2.33,1.68,2.3,1.66
2017,6,Mar,2016/2017,Los Angeles Lakers,New Orleans Pelicans,LAL,NOP,,97,105,A,202,3.18,1.42,3.15,1.41,3.05,1.4
2017,6,Mar,2016/2017,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,,104,89,H,193,1.97,1.95,1.96,1.94,1.86,1.95
2017,5,Mar,2016/2017,Sacramento Kings,Utah Jazz,SAC,UTA,97,109,110,A,219,5.1,1.21,4.85,1.22,4.75,1.2
2017,5,Mar,2016/2017,Phoenix Suns,Boston Celtics,PHX,BOS,,109,106,H,215,3.14,1.43,3.11,1.42,3,1.41
2017,5,Mar,2016/2017,Washington Wizards,Orlando Magic,WAS,ORL,,115,114,H,229,1.17,6.3,1.16,6.16,1.13,6.25
2017,5,Mar,2016/2017,New York Knicks,Golden State Warriors,NYK,GSW,,105,112,A,217,5.6,1.19,5.42,1.19,5.5,1.16
2017,5,Mar,2016/2017,Atlanta Hawks,Indiana Pacers,ATL,IND,,96,97,A,193,1.69,2.35,1.68,2.33,1.66,2.3
2017,5,Mar,2016/2017,Portland Trail Blazers,Brooklyn Nets,POR,BKN,,130,116,H,246,1.13,7.4,1.13,7.22,1.12,6.5
2017,5,Mar,2016/2017,Denver Nuggets,Charlotte Hornets,DEN,CHA,,102,112,A,214,1.52,2.79,1.53,2.69,1.47,2.75
2017,5,Mar,2016/2017,Houston Rockets,Memphis Grizzlies,HOU,MEM,,123,108,H,231,1.27,4.3,1.27,4.26,1.25,4.1
2017,5,Mar,2016/2017,San Antonio Spurs,Minnesota Timberwolves,SAS,MIN,83,97,90,H,187,1.3,4,1.3,3.95,1.23,4.25
2017,5,Mar,2016/2017,Chicago Bulls,Los Angeles Clippers,CHI,LAC,,91,101,A,192,2.12,1.82,2.11,1.81,2.05,1.8
2017,5,Mar,2016/2017,Miami Heat,Cleveland Cavaliers,MIA,CLE,,120,92,H,212,2.01,1.92,1.91,2,2.05,1.8
2017,5,Mar,2016/2017,Milwaukee Bucks,Toronto Raptors,MIL,TOR,,101,94,H,195,2.2,1.78,2.13,1.8,2.15,1.74
2017,4,Mar,2016/2017,Philadelphia 76ers,Detroit Pistons,PHI,DET,,106,136,A,242,2.68,1.55,2.66,1.54,2.6,1.55
2017,4,Mar,2016/2017,Los Angeles Lakers,Boston Celtics,LAL,BOS,,95,115,A,210,4.1,1.29,3.95,1.3,3.9,1.27
2017,4,Mar,2016/2017,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,89,98,101,A,199,3.22,1.41,3.15,1.41,3,1.41
2017,4,Mar,2016/2017,Phoenix Suns,Oklahoma City Thunder,PHX,OKC,,118,111,H,229,2.64,1.56,2.47,1.61,2.5,1.58
2017,4,Mar,2016/2017,Utah Jazz,Brooklyn Nets,UTA,BKN,,112,97,H,209,1.08,10.8,1.08,10.44,1.05,11
2017,4,Mar,2016/2017,Dallas Mavericks,Memphis Grizzlies,DAL,MEM,,104,100,H,204,2.31,1.71,2.44,1.63,2.25,1.68
2017,4,Mar,2016/2017,Milwaukee Bucks,Los Angeles Clippers,MIL,LAC,,112,101,H,213,2.53,1.61,2.54,1.58,2.4,1.62
2017,4,Mar,2016/2017,Atlanta Hawks,Cleveland Cavaliers,ATL,CLE,,130,135,A,265,2.35,1.69,2.3,1.69,2.25,1.68
2017,4,Mar,2016/2017,Orlando Magic,Miami Heat,ORL,MIA,,110,99,H,209,2.47,1.63,2.45,1.62,2.4,1.62
2017,4,Mar,2016/2017,Philadelphia 76ers,New York Knicks,PHI,NYK,,105,102,H,207,2.11,1.83,2.11,1.81,2.05,1.8
2017,4,Mar,2016/2017,Washington Wizards,Toronto Raptors,WAS,TOR,,106,114,A,220,1.52,2.79,1.54,2.66,1.5,2.7
2017,3,Mar,2016/2017,Portland Trail Blazers,Oklahoma City Thunder,POR,OKC,,114,109,H,223,1.88,2.05,1.85,2.07,1.8,2.05
2017,3,Mar,2016/2017,Phoenix Suns,Charlotte Hornets,PHX,CHA,,120,103,H,223,2.49,1.62,2.47,1.61,2.35,1.64
2017,3,Mar,2016/2017,Chicago Bulls,Golden State Warriors,CHI,GSW,,94,87,H,181,3.76,1.33,3.56,1.34,3.45,1.32
2017,2,Mar,2016/2017,Los Angeles Clippers,Houston Rockets,LAC,HOU,,103,122,A,225,1.8,2.15,1.85,2.07,1.8,2.05
2017,2,Mar,2016/2017,Sacramento Kings,Brooklyn Nets,SAC,BKN,,100,109,A,209,1.68,2.37,1.7,2.29,1.66,2.3
2017,2,Mar,2016/2017,Utah Jazz,Minnesota Timberwolves,UTA,MIN,,80,107,A,187,1.41,3.26,1.4,3.22,1.38,3.15
2017,2,Mar,2016/2017,San Antonio Spurs,Indiana Pacers,SAS,IND,,100,99,H,199,1.19,5.5,1.19,5.42,1.14,6
2017,2,Mar,2016/2017,Boston Celtics,Cleveland Cavaliers,BOS,CLE,,103,99,H,202,2,1.93,2.01,1.9,1.95,1.86
2017,2,Mar,2016/2017,Milwaukee Bucks,Denver Nuggets,MIL,DEN,,98,110,A,208,1.72,2.29,1.7,2.29,1.66,2.3
2017,2,Mar,2016/2017,New Orleans Pelicans,Detroit Pistons,NOP,DET,,109,86,H,195,1.79,2.18,1.88,2.02,1.83,2
2017,2,Mar,2016/2017,Atlanta Hawks,Dallas Mavericks,ATL,DAL,,100,95,H,195,1.44,3.08,1.43,3.05,1.43,2.9
2017,2,Mar,2016/2017,Miami Heat,Philadelphia 76ers,MIA,PHI,,125,98,H,223,1.24,4.65,1.24,4.58,1.22,4.5
2017,2,Mar,2016/2017,Toronto Raptors,Washington Wizards,TOR,WAS,,96,105,A,201,1.6,2.54,1.58,2.55,1.55,2.6
2017,2,Mar,2016/2017,Orlando Magic,New York Knicks,ORL,NYK,,90,101,A,191,1.87,2.06,1.86,2.05,1.8,2.05
2017,1,Mar,2016/2017,Los Angeles Lakers,Charlotte Hornets,LAL,CHA,,104,109,A,213,2.54,1.6,2.52,1.59,2.45,1.6
2017,1,Mar,2016/2017,Chicago Bulls,Denver Nuggets,CHI,DEN,,107,125,A,232,1.64,2.45,1.65,2.39,1.62,2.4
2017,1,Mar,2016/2017,Memphis Grizzlies,Phoenix Suns,MEM,PHX,,130,112,H,242,1.2,5.3,1.2,5.27,1.16,5.5
2017,1,Mar,2016/2017,Oklahoma City Thunder,Utah Jazz,OKC,UTA,,109,106,H,215,2.01,1.92,1.95,1.95,1.9,1.9
2017,1,Mar,2016/2017,Detroit Pistons,Portland Trail Blazers,DET,POR,109,120,113,H,233,1.53,2.73,1.53,2.71,1.5,2.7
